4969,Sociology of Race and Ethnicity,792,2.973,0.00355,"Sociology of race and ethnicity (Thousand Oaks, Calif.)",,,,,,,,,
4970,FINITE ELEMENTS IN ANALYSIS AND DESIGN,"4,979",2.972,0.00341,,,,,,,,,,
4971,Discovery Medicine,"2,092",2.97,0.00197,Discovery medicine,,,,,,,,,
4973,CULTURE HEALTH & SEXUALITY,"4,026",2.969,0.00506,American journal of industrial medicine,Best practice & research. Clinical obstetrics & gynaecology,Epidemiology and psychiatric sciences,Journal of advanced nursing,"Journal of obstetric, gynecologic, and neonatal nursing : JOGNN",Journal of transcultural nursing : official journal of the Transcultural Nursing Society,Nordic journal of psychiatry,The Australian journal of rural health,The Lancet. Planetary health,The Milbank quarterly
4975,IEEE Transactions on Human-Machine Systems,"1,839",2.968,0.0037,IEEE transactions on human-machine systems,,,,,,,,,
4976,IEEE SOFTWARE,"3,005",2.967,0.00275,IEEE software,,,,,,,,,
4978,Infectious Agents and Cancer,"1,273",2.965,0.00167,Infectious agents and cancer,,,,,,,,,
4979,BMC ECOLOGY,"1,690",2.964,0.00227,BMC ecology,,,,,,,,,
4982,Biomechanics and Modeling in Mechanobiology,"4,076",2.963,0.00496,Biomechanics and modeling in mechanobiology,,,,,,,,,
4984,EUROPEAN SOCIOLOGICAL REVIEW,"4,876",2.96,0.00592,European sociological review,,,,,,,,,
4987,School Mental Health,"1,193",2.959,0.0017,School mental health,,,,,,,,,
4991,MAMMALIAN GENOME,"3,060",2.957,0.0027,Mammalian genome : official journal of the International Mammalian Genome Society,,,,,,,,,
4994,Bioinspiration & Biomimetics,"3,485",2.956,0.00506,"Advanced materials (Deerfield Beach, Fla.)","Biomimetics (Basel, Switzerland)",Chemical Society reviews,Integrative and comparative biology,Journal of the mechanical behavior of biomedical materials,Nanoscale,Bioinspiration & biomimetics,Interface focus,,
4998,JMIR Medical Informatics,"1,343",2.955,0.00369,JMIR medical informatics,,,,,,,,,
5001,EUROPEAN JOURNAL OF CLINICAL PHARMACOLOGY,"9,615",2.953,0.00716,European journal of clinical pharmacology,,,,,,,,,
5005,JOURNAL OF HOMOSEXUALITY,"4,832",2.952,0.00464,Journal of homosexuality,,,,,,,,,
5011,SOIL USE AND MANAGEMENT,"4,169",2.95,0.00185,,,,,,,,,,
5012,BIOMETALS,"5,045",2.949,0.00244,"Biometals : an international journal on the role of metal ions in biology, biochemistry, and medicine",,,,,,,,,
5019,Psychology of Men & Masculinities,"2,750",2.948,0.00263,American journal of men's health,Archives of sexual behavior,BMC public health,"Behavioral medicine (Washington, D.C.)",Health & place,Health communication,Journal of family psychology : JFP : journal of the Division of Family Psychology of the American Psychological Association (Division 43),Nursing forum,Reproductive biomedicine online,The American psychologist
5020,Clinics and Research in Hepatology and Gastroenterology,"2,157",2.947,0.00339,Clinics and research in hepatology and gastroenterology,,,,,,,,,
5026,BMC MOLECULAR BIOLOGY,"2,252",2.946,0.00091,BMC molecular biology,,,,,,,,,
5029,Diabetes Therapy,"2,455",2.945,0.00462,"Diabetes therapy : research, treatment and education of diabetes and related disorders",,,,,,,,,
5033,MOLECULAR DIVERSITY,"2,209",2.943,0.00127,Molecular diversity,,,,,,,,,
5034,JOURNAL OF ENDOUROLOGY,"8,429",2.942,0.00732,Journal of endourology,,,,,,,,,
5036,IRRIGATION SCIENCE,"3,047",2.94,0.00123,Irrigation science,,,,,,,,,
5042,FISHERIES,"2,835",2.939,0.00187,Fisheries,,,,,,,,,
5046,CLINICAL PSYCHOLOGY & PSYCHOTHERAPY,"4,375",2.938,0.00444,Academic psychiatry : the journal of the American Association of Directors of Psychiatric Residency Training and the Association for Academic Psychiatry,Annual review of psychology,BMJ supportive & palliative care,Clinical psychology review,Annual review of clinical psychology,,,,,
5051,EPILEPSY & BEHAVIOR,"14,990",2.937,0.01683,Bailliere's clinical neurology,British medical journal (Clinical research ed.),Der Nervenarzt,Journal of neurology,"Lancet (London, England)",Revue neurologique,Epileptic disorders : international epilepsy journal with videotape,Revue de l'infirmiere,,
5053,INTERNATIONAL STUDIES QUARTERLY,"5,856",2.936,0.00952,International studies quarterly : a publication of the International Studies Association,,,,,,,,,
5056,HARVARD EDUCATIONAL REVIEW,"4,716",2.935,0.00345,Harvard educational review,,,,,,,,,
5059,GEOPHYSICAL JOURNAL INTERNATIONAL,"32,388",2.934,0.03134,Geophysical journal international,,,,,,,,,
5060,Journal of Tissue Viability,955,2.932,0.0011,Journal of tissue viability,,,,,,,,,
5062,Current Cardiology Reports,"3,221",2.931,0.00626,Current cardiology reports,,,,,,,,,
5066,Reviews in Cardiovascular Medicine,464,2.93,0.00051,Reviews in cardiovascular medicine,,,,,,,,,
5068,ADAPTED PHYSICAL ACTIVITY QUARTERLY,"1,651",2.929,0.00087,Adapted physical activity quarterly : APAQ,,,,,,,,,
5073,GEOPHYSICS,"30,290",2.928,0.01724,,,,,,,,,,
5075,ChemBioEng Reviews,768,2.927,0.00106,,,,,,,,,,
5077,APPLIED BIOCHEMISTRY AND BIOTECHNOLOGY,"15,027",2.926,0.00745,Bio/technology (Nature Publishing Company),BMC biotechnology,,,,,,,,
5078,Agriculture-Basel,"2,828",2.925,0.00329,,,,,,,,,,
5079,International Journal of Computer Assisted Radiology and Surgery,"3,780",2.924,0.00662,International journal of computer assisted radiology and surgery,,,,,,,,,
5080,JOURNAL OF PHYCOLOGY,"11,073",2.923,0.00369,Journal of phycology,,,,,,,,,
5084,Feminist Media Studies,"2,034",2.922,0.00489,,,,,,,,,,
5085,DEVELOPMENT AND CHANGE,"4,539",2.92,0.00377,Change,,,,,,,,,
5089,AMERICAN JOURNAL OF INFECTION CONTROL,"12,101",2.918,0.01544,American journal of infection control,,,,,,,,,
5093,AGGRESSIVE BEHAVIOR,"4,618",2.917,0.00309,Aggressive behavior,,,,,,,,,
5101,Analytical Cellular Pathology,800,2.916,0.00099,Analytical cellular pathology : the journal of the European Society for Analytical Cellular Pathology,,,,,,,,,
5103,GEBURTSHILFE UND FRAUENHEILKUNDE,"1,426",2.915,0.00191,Geburtshilfe und Frauenheilkunde,,,,,,,,,
5107,RESEARCH ON CHEMICAL INTERMEDIATES,"8,399",2.914,0.00672,,,,,,,,,,
5108,Journal of Information Display,475,2.913,0.00072,Information display,,,,,,,,,
5109,Ecology and Evolution,"18,844",2.912,0.04053,Nature ecology & evolution,,,,,,,,,
5112,BOTANICAL JOURNAL OF THE LINNEAN SOCIETY,"6,124",2.911,0.00569,Botanical journal of the Linnean Society. Linnean Society of London,,,,,,,,,
5115,QUEST,"2,179",2.91,0.00139,"Quest (Grand Rapids, Mich.)",,,,,,,,,
5119,NEURAL PROCESSING LETTERS,"3,588",2.908,0.00377,Neural processing letters,,,,,,,,,
5123,Journal of Earth Science,"1,921",2.907,0.00254,"Science (New York, N.Y.)",,,,,,,,,
5126,International Journal of Agricultural Sustainability,"1,496",2.905,0.00115,International journal of agricultural sustainability,,,,,,,,,
5128,Educational Psychology,"3,279",2.903,0.00327,Educational psychology,,,,,,,,,
5134,JOURNAL OF THERMAL BIOLOGY,"5,864",2.902,0.00575,Journal of thermal biology,,,,,,,,,
5136,STATISTICAL SCIENCE,"8,485",2.901,0.00715,Statistical science : a review journal of the Institute of Mathematical Statistics,,,,,,,,,
5138,Critical Public Health,"1,881",2.9,0.00289,Critical public health,,,,,,,,,
5142,ISPRS International Journal of Geo-Information,"6,433",2.899,0.00923,ISPRS international journal of geo-information,,,,,,,,,
5144,KONA Powder and Particle Journal,870,2.897,0.00066,Kona : powder science and technology in Japan,,,,,,,,,
5146,Analytical Methods,"19,216",2.896,0.02084,Analytical methods : advancing methods and applications,,,,,,,,,
5148,Endocrine Metabolic & Immune Disorders-Drug Targets,"1,786",2.895,0.00159,Annual review of animal biosciences,Clinical obesity,Current drug targets,Early human development,Endocrine reviews,Endokrynologia Polska,Hormone molecular biology and clinical investigation,International journal of molecular sciences,International journal of sport nutrition and exercise metabolism,"Reproductive toxicology (Elmsford, N.Y.)"
5152,INTERNATIONAL UROGYNECOLOGY JOURNAL,"8,790",2.894,0.00797,International urogynecology journal,,,,,,,,,
5156,EDUCATIONAL POLICY,"1,858",2.893,0.00265,"Educational policy (Los Altos, Calif.)",,,,,,,,,
5158,JOURNAL OF THE INTERNATIONAL NEUROPSYCHOLOGICAL SOCIETY,"8,866",2.892,0.00562,Journal of the International Neuropsychological Society : JINS,,,,,,,,,
5164,Journal of Surgical Education,"4,853",2.891,0.00974,Journal of surgical education,,,,,,,,,
5166,PHARMACOEPIDEMIOLOGY AND DRUG SAFETY,"7,767",2.89,0.01043,Drug safety,,,,,,,,,
5168,Science and Technology Studies,278,2.889,0.00081,,,,,,,,,,
5169,EQUINE VETERINARY JOURNAL,"9,380",2.888,0.0033,Equine veterinary journal. Supplement,,,,,,,,,
5173,ANXIETY STRESS AND COPING,"3,232",2.887,0.00264,,,,,,,,,,
5174,Multinational Business Review,670,2.886,0.00067,,,,,,,,,,
5175,JOURNAL OF CLINICAL PSYCHOLOGY,"11,822",2.885,0.00673,Journal of clinical psychology,,,,,,,,,
5179,KOREAN JOURNAL OF INTERNAL MEDICINE,"3,042",2.884,0.00436,Taehan Naekwa Hakhoe chapchi = The Korean journal of internal medicine,,,,,,,,,
5180,Beilstein Journal of Organic Chemistry,"7,327",2.883,0.00838,Beilstein journal of organic chemistry,,,,,,,,,
5182,CLINICAL CARDIOLOGY,"5,571",2.882,0.00761,Clinical cardiology,,,,,,,,,
5185,Research in Autism Spectrum Disorders,"5,313",2.881,0.00386,Research in autism spectrum disorders,,,,,,,,,
5187,Annual Review of Financial Economics,"1,002",2.879,0.00347,,,,,,,,,,
5188,CLINICS IN CHEST MEDICINE,"3,362",2.878,0.0039,Clinics in chest medicine,,,,,,,,,
5190,CHRONOBIOLOGY INTERNATIONAL,"7,444",2.877,0.00656,Chronobiology international,,,,,,,,,
5195,Accounting Forum,"1,522",2.875,0.00074,"Forum (Washington, D.C. : 1977)","Forum (Genoa, Italy)",,,,,,,,
5199,European Journal of Physical and Rehabilitation Medicine,"2,917",2.874,0.00376,Europa medicophysica,European journal of physical and rehabilitation medicine,,,,,,,,
5204,Consumption Markets & Culture,"1,306",2.873,0.00125,CMAJ open,Global public health,"Inquiry : a journal of medical care organization, provision and financing",Journal of health and social behavior,Journal of the Royal Society of Medicine,Nutrition reviews,PloS one,Studies in health technology and informatics,The American economic review,Tropical animal health and production
5207,ASAIO JOURNAL,"4,888",2.872,0.00637,ASAIO journal (American Society for Artificial Internal Organs : 1992),,,,,,,,,
5209,INTERNATIONAL NURSING REVIEW,"2,421",2.871,0.00225,International nursing review,,,,,,,,,
5212,ADVANCED COMPOSITE MATERIALS,"1,181",2.87,0.00073,Nature reviews. Materials,"Materials (Basel, Switzerland)",,,,,,,,
5216,AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY,"15,020",2.868,0.00963,American journal of physical anthropology,,,,,,,,,
5220,JOURNAL OF STRUCTURAL BIOLOGY,"11,920",2.867,0.02565,Journal of structural biology,,,,,,,,,
5223,APPLIED MATHEMATICS AND MECHANICS-ENGLISH EDITION,"3,278",2.866,0.00252,,,,,,,,,,
5224,Quaternary Geochronology,"3,245",2.865,0.00569,Quaternary geochronology,,,,,,,,,
5226,AUDITING-A JOURNAL OF PRACTICE & THEORY,"3,902",2.864,0.00301,Australian journal of general practice,Breastfeeding medicine : the official journal of the Academy of Breastfeeding Medicine,British journal of pharmacology,Currents in pharmacy teaching & learning,Health promotion journal of Australia : official journal of Australian Association of Health Promotion Professionals,Journal of aging & social policy,Journal of human lactation : official journal of International Lactation Consultant Association,The Journal of family practice,The Journal of pediatrics,The journal of allergy and clinical immunology. In practice
5231,CLINICAL TRANSPLANTATION,"6,281",2.863,0.00918,Clinical transplantation,,,,,,,,,
5238,IEEE MICROWAVE AND WIRELESS COMPONENTS LETTERS,"9,118",2.862,0.01276,,,,,,,,,,
5239,Learning Disabilities Research & Practice,"1,307",2.861,0.00105,Advances in child development and behavior,American journal of medical genetics. Part A,Journal of the International Neuropsychological Society : JINS,New directions for child and adolescent development,Nursing times,Revista de neurologia,"Science (New York, N.Y.)",The Future of children,Journal of learning disabilities,
5242,Breast Care,"1,290",2.86,0.00177,"Breast care (Basel, Switzerland)",,,,,,,,,
5248,CLINICAL DRUG INVESTIGATION,"2,838",2.859,0.00338,Clinical drug investigation,,,,,,,,,
5251,LETTERS IN APPLIED MICROBIOLOGY,"10,193",2.858,0.00373,Letters in applied microbiology,,,,,,,,,
5254,Hereditary Cancer in Clinical Practice,512,2.857,0.00083,Hereditary cancer in clinical practice,,,,,,,,,
5257,CURRENT OPINION IN PEDIATRICS,"4,450",2.856,0.00559,Current opinion in pediatrics,,,,,,,,,
5258,JOURNAL OF APPLIED COMMUNICATION RESEARCH,"1,526",2.855,0.00126,Journal of applied communication research : JACR,,,,,,,,,
5259,International Journal of Sustainability in Higher Education,"2,788",2.854,0.0012,,,,,,,,,,
5261,Environmental Policy and Governance,"1,278",2.853,0.00142,,,,,,,,,,
5262,Hormone Research in Paediatrics,"2,647",2.852,0.00408,Hormone research in paediatrics,,,,,,,,,
5264,Biomarkers in Medicine,"2,462",2.851,0.00342,Biomarkers in medicine,,,,,,,,,
5266,HUMAN IMMUNOLOGY,"6,042",2.85,0.00459,Human immunology,,,,,,,,,
5268,ECONOMY AND SOCIETY,"3,059",2.849,0.00247,Society,,,,,,,,,
5271,Journal of Integrative Agriculture,"5,788",2.848,0.00766,Journal of integrative agriculture,,,,,,,,,
5273,Administration and Policy in Mental Health and Mental Health Services Research,"4,793",2.847,0.0061,Administration and policy in mental health,,,,,,,,,
5277,EUROPEAN JOURNAL OF SOIL BIOLOGY,"4,189",2.846,0.0024,European journal of soil biology,,,,,,,,,
5279,Cardiovascular Diagnosis and Therapy,"1,785",2.845,0.00397,Cardiovascular diagnosis and therapy,,,,,,,,,
5281,ANIMAL BEHAVIOUR,"29,231",2.844,0.01529,Animal behaviour,,,,,,,,,
5285,Ecohydrology,"3,699",2.843,0.00478,"Ecohydrology : ecosystems, land and water process interactions, ecohydrogeomorphology",,,,,,,,,
5287,JOURNAL OF INVERTEBRATE PATHOLOGY,"8,248",2.841,0.00441,Journal of invertebrate pathology,,,,,,,,,
5289,GAIT & POSTURE,"18,460",2.84,0.0151,Gait & posture,IEEE reviews in biomedical engineering,Physical medicine and rehabilitation clinics of North America,Physical therapy,Revista da Escola de Enfermagem da U S P,"Sensors (Basel, Switzerland)",Systematic reviews,Handbook of clinical neurology,,
5290,CONTRIBUTIONS TO ZOOLOGY,607,2.839,0.00069,"Zoology (Jena, Germany)",,,,,,,,,
5292,BIOMEDICAL MICRODEVICES,"4,103",2.838,0.00313,Biomedical microdevices,,,,,,,,,
5294,CURRENT PHARMACEUTICAL BIOTECHNOLOGY,"4,390",2.837,0.00272,Current pharmaceutical biotechnology,,,,,,,,,
5296,INTERNATIONAL JOURNAL OF BIFURCATION AND CHAOS,"8,572",2.836,0.00659,"Chaos (Woodbury, N.Y.)",,,,,,,,,
5299,BLOOD PRESSURE,"1,390",2.835,0.00141,Blood pressure,,,,,,,,,
5305,Advances in Physical Organic Chemistry,338,2.833,0.00017,Advances in physical organic chemistry,,,,,,,,,
5308,Sports Biomechanics,"1,547",2.832,0.00129,Sports biomechanics,,,,,,,,,
5310,JOURNAL FOR NATURE CONSERVATION,"2,151",2.831,0.00236,Journal for nature conservation,,,,,,,,,
5312,JOURNAL OF THE AMERICAN PLANNING ASSOCIATION,"5,182",2.83,0.00193,Journal of the American Planning Association. American Planning Association,,,,,,,,,
5317,IMMUNOLOGIC RESEARCH,"4,334",2.829,0.00364,Immunologic research,,,,,,,,,
5320,JOURNAL OF PHYSICAL AND CHEMICAL REFERENCE DATA,"8,106",2.828,0.00111,,,,,,,,,,
5321,Asia-Pacific Journal of Ophthalmology,"1,249",2.827,0.00293,"Asia-Pacific journal of ophthalmology (Philadelphia, Pa.)",,,,,,,,,
5324,ALCOHOL AND ALCOHOLISM,"5,400",2.826,0.00383,"Alcoholism, clinical and experimental research",,,,,,,,,
5327,Oncology Research and Treatment,"1,330",2.825,0.00249,Oncology research and treatment,,,,,,,,,
5328,MARINE ECOLOGY PROGRESS SERIES,"44,961",2.824,0.01788,Marine ecology progress series,,,,,,,,,
5330,BIOORGANIC & MEDICINAL CHEMISTRY LETTERS,"42,590",2.823,0.02187,Bioorganicheskaia khimiia,Cellular and molecular life sciences : CMLS,Chembiochem : a European journal of chemical biology,Chimia,European journal of pharmacology,Organic & biomolecular chemistry,Photochemistry and photobiology,"Prostaglandins, leukotrienes, and essential fatty acids","Molecules (Basel, Switzerland)",
5333,GENERAL AND COMPARATIVE ENDOCRINOLOGY,"14,691",2.822,0.00747,Endocrinology,Nature reviews. Endocrinology,,,,,,,,
5335,BEHAVIORAL DISORDERS,"1,111",2.821,0.0008,Behavioral disorders,,,,,,,,,
5342,Biomedical Engineering Online,"4,618",2.819,0.00506,Biomedical engineering online,,,,,,,,,
5343,IMAGE AND VISION COMPUTING,"5,653",2.818,0.00362,,,,,,,,,,
5344,Chemical Biology & Drug Design,"5,325",2.817,0.00457,Nature chemical biology,Current opinion in chemical biology,,,,,,,,
5347,Sleep and Breathing,"4,728",2.816,0.00587,Sleep & breathing = Schlaf & Atmung,,,,,,,,,
5348,AUTOIMMUNITY,"2,647",2.815,0.0019,Autoimmunity,,,,,,,,,
5351,BioEnergy Research,"3,550",2.814,0.00287,Bioenergy research,,,,,,,,,
5353,ARCHIVES OF CLINICAL NEUROPSYCHOLOGY,"6,262",2.813,0.004,Archives of clinical neuropsychology : the official journal of the National Academy of Neuropsychologists,,,,,,,,,
5356,SOCIOLOGIA RURALIS,"2,769",2.812,0.00178,Sociologia ruralis,,,,,,,,,
5359,Energy Sustainability and Society,898,2.811,0.00115,"Energy, sustainability and society",,,,,,,,,
5361,IEEE Power & Energy Magazine,"2,166",2.81,0.00282,IEEE ... International Conference on Rehabilitation Robotics : [proceedings],"IEEE access : practical innovations, open solutions",IEEE reviews in biomedical engineering,IEEE transactions on neural systems and rehabilitation engineering : a publication of the IEEE Engineering in Medicine and Biology Society,IEEE wireless communications,Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference,IEEE transactions on biomedical circuits and systems,,,
5363,BMC Womens Health,"3,693",2.809,0.00642,BMC women's health,,,,,,,,,
5365,EXPERIMENTAL MECHANICS,"6,436",2.808,0.00408,Experimental mechanics,,,,,,,,,
5366,Geoderma Regional,782,2.807,0.00125,,,,,,,,,,
5368,BIOLOGY OF SPORT,"1,255",2.806,0.00194,Biology of sport,,,,,,,,,
5370,BEHAVIOR GENETICS,"3,306",2.805,0.00242,Behavior genetics,,,,,,,,,
5372,American Journal of Mens Health,"2,510",2.804,0.00503,American journal of men's health,,,,,,,,,
