"Foreign body accidentally left in body, as mode of injury or harm",异物意外留存于体内作为损伤或伤害的方式
"Failure of sterile precautions, as mode of injury or harm",无菌预防措施失败，作为损伤或伤害的方式
"Procedure undertaken at wrong site or wrong side, as mode of injury or harm",在身体错误的部位或错误的一侧进行操作作为损伤或伤害的方式
"Pressure, as mode of injury or harm",压力作为损伤或伤害的方式
Other specified mode of injury or harm associated with a surgical or other medical procedure,其他特指的与外科或其他内科操作有关的损伤或伤害的方式
Unspecified mode of injury or harm associated with a surgical or other medical procedure,Unspecified mode of injury or harm associated with a surgical or other medical procedure [No translation available]
"Mode of injury or harm associated with a surgical or other medical device, implant or graft",与手术或其他医疗器械、植入物或移植物有关的损伤或伤害的方式
"Structural device failure, as mode of injury or harm",结构装置故障作为损伤或伤害的方式
"Functional device failure, as mode of injury or harm",功能性装置失效作为损伤或伤害的方式
"Perforation or protrusion by device, as mode of injury or harm",装置穿孔或突出作为损伤或伤害的方式
"Obstruction of device, as mode of injury or harm",装置阻塞作为损伤或伤害的方式
"Dislodgement, misconnection or de-attachment, as mode of injury or harm",移位、错接或脱落作为损伤或伤害的方式
"Operator error, as mode of injury or harm",操作员失误作为损伤或伤害的方式
"Combination or interaction of operator error and device failure, as mode of injury or harm",由于操作员失误和装置故障并存或交互作为损伤或伤害的方式
"Other specified mode of injury or harm associated with a surgical or other medical device, implant or graft",其他特指的与手术或其他医疗器械、植入物或移植物有关的损伤或伤害的方式
"Mode of injury or harm associated with a surgical or other medical device, implant or graft, unspecified",未特指的与手术或其他医疗器械、植入物或移植物有关的损伤或伤害的方式
"Mode of injury or harm associated with exposure to a drug, medicament or biological substance",与暴露于药物、药剂或生物制品相关的损伤或伤害的方式
"Overdose of substance, as mode of injury or harm",服药过量作为损伤或伤害的方式
"Underdosing, as mode of injury or harm",剂量不足作为损伤或伤害的方式
"Drug-related injury or harm in the context of correct administration or dosage, as mode of injury or harm",在正确用药或剂量范围内与药物有关的损伤或伤害作为损伤或伤害的方式
"Incorrect substance, as mode of injury or harm",药品不正确作为损伤或伤害的方式
"Incorrect administration of drug or medicament, as mode of injury",不正确用药，作为损伤的方式
"Incorrect route of drug or medicament, as mode of injury",用药途径不正确，作为损伤的方式
"Incorrect rate of drug or medicament, as mode of injury",用药频率不正确，作为损伤的方式
"Incorrect timing of drug or medicament, as mode of injury",用药时间不正确，作为损伤的方式
"Incorrect duration of drug or medicament, as mode of injury",用药疗程不正确，作为损伤的方式
"Other specified incorrect administration of drug or medicament, as mode of injury",其他特指的不正确用药，作为损伤的方式
"Incorrect administration of drug or medicament, as mode of injury, unspecified",未特指的不正确用药，作为损伤的方式
"Medication or substance that is known to be an allergen, as mode of injury or harm",已知为变应原[过敏原]的药剂或药品作为损伤或伤害的方式
"Medication or substance that is known to be contraindicated for the patient, as mode of injury or harm",已知为病人禁忌使用的药剂或药品作为损伤或伤害的方式
"Expired or deteriorated medication or substance, as mode of injury or harm",过期或变质的药剂或药品作为损伤或伤害的方式
"Drug or substance interactions, as mode of injury or harm",具有交互作用的药或药品作为损伤或伤害的方式
"Inappropriate stoppage or discontinuation of drug, as mode of injury or harm",不适当地停止或中止用药作为损伤或伤害的方式
"Other specified mode of injury or harm associated with exposure to a drug, medicament or biological substance",其他特指的与暴露于药物、药剂或生物制品相关的损伤或伤害的方式
"Mode of injury or harm associated with exposure to a drug, medicament or biological substance, unspecified",未特指的与暴露于药物、药剂或生物制品相关的损伤或伤害的方式
Mode of injury or harm associated with other health care related causes,与其他医疗保健相关原因有关的损伤或伤害的模式
Non-administration of necessary drug,未给予必要的药品
Non provision of necessary procedure,未提供必要的操作
Problem associated with physical transfer of patient,与病人身体移动有关的问题
Mismatched blood used in transfusion,在输血中使用配错的血
Other problem associated with transfusion,与输血相关的其他问题
Problem associated with physical restraints,与身体约束相关的问题
Problem associated with isolation protocol,与隔离协议相关的问题
Problem associated with clinical documentation,与临床文档相关的问题
Problem associated with clinical software,与临床软件相关的问题
Incorrect diagnosis,误诊
Delayed diagnosis,延迟诊断
Delayed treatment,延迟治疗
Patient received diagnostic test or treatment intended for another patient,病人接受了本打算为另一个病人进行的诊断性试验或治疗
